기술검토번호,요청일,영업담당자,제품그룹,Location,고객사,Enduser,담당자
ME18-116,2018-02-22 11:05,MWL(서부),Steam Traps,국내,현대제철 당진공장,현대제철 당진공장,이영훈
ME18-115,2018-02-22 10:59,임병섭(전주),PNEL Controls,국내,주식회사세아베스틸군산공장,주식회사세아베스틸군산공장,황규효(PC)
ME18-114,2018-02-22 10:41,양윤정,SI Humidifiers,국내,(주)삼화에이스,삼성전기(주)부산공장,최길원
ME18-113,2018-02-22 9:11,김규현,Steam Traps,국내,(No_Tax)(주)신성이엔지(분당사옥),프레스티지바이오제약(주),최길원
ME18-112,2018-02-22 8:16,DNJ(울산),Metering,국내,S-OIL(주)온산공장,S-OIL(주)온산공장,이영훈
ME18-111,2018-02-21 16:56,김형욱,PNEL Controls,국내,쿠리타한수 주식회사,삼성전자(주)평택,이영훈
ME18-110,2018-02-21 11:24,윤창재,Other STAP,국내,삼성중공업(주)거제조선소,삼성중공업(주)거제조선소,이영훈
ME18-109,2018-02-21 10:58,이정화,Heat Exchanger Packages,국내,진흥설비(주),진흥설비(주),권일태
ME18-108,2018-02-20 13:54,HSE_김경복,Other STAP,수출,이글버그만,이글버그만,이영훈
ME18-107,2018-02-20 11:25,황수진,Condensate Pumps,국내,현대엔지니어링(주),롯데케미칼(주)여수3공장,이건호
ME18-106,2018-02-19 13:48,이후원(DO_G),Steam Traps,국내,주식회사 케이씨이앤씨,에쓰-오일 (S-OIL) (주),최길원
ME18-105,2018-02-19 11:09,양윤정,SI Humidifiers,국내,(주)삼화에이스,가톨릭대은평성모병원,최길원
ME18-104,2018-02-14 14:48,장철민(산업3),Other STAP,국내,에스티파트너 주식회사,에스티파트너 주식회사,이자영
ME18-103,2018-02-13 10:22,엄주석(산업3),Ancilaries,국내,롯데건설(주),(No_Tax)롯데케미칼(주)여수2공장,이영훈
ME18-102,2018-02-13 10:20,김원근,Steam Traps,수출,에이치디현대중공업 주식회사,에이치디현대중공업 주식회사,이영훈
ME18-101,2018-02-12 14:22,김승우,PNEL Controls,국내,(주)동부이엔씨,SK하이닉스(주)이천,유명훈
ME18-100,2018-02-12 11:13,이윤석,Steam Traps,국내,도레이첨단소재 주식회사,도레이첨단소재 주식회사,이영훈
ME18-099,2018-02-12 11:07,이윤석,Other STAP,국내,(주)청호엔지니어링,도레이배터리세퍼레이터필름 한국유한회사,이영훈
ME18-098,2018-02-09 14:23,황태현,Ancilaries,국내,에이치디현대케미칼주식회사,에이치디현대케미칼주식회사,이영훈
ME18-097,2018-02-09 10:46,윤창재,Sundry Products,국내,하이에어코리아(주),하이에어코리아(주),유명훈
ME18-095,2018-02-09 9:56,JTK(산업1),Other STAP,수출,롯데건설(주),롯데케미칼(말레이시아),이영훈
ME18-094,2018-02-08 15:04,HSL(SGS),Water Treatment,국내,(주)세종기술,(주)세종기술,황규효(PC)
ME18-093,2018-02-08 9:50,이윤석,ABCO,국내,도레이배터리세퍼레이터필름 한국유한회사,도레이배터리세퍼레이터필름 한국유한회사,황규효(PC)
ME18-092,2018-02-07 17:14,김승우,HEAT Exchangers,국내,(주)동부이엔씨,SK하이닉스(주)이천,이자영
ME18-091,2018-02-07 17:01,양윤정,Pressure Controls,국내,(주)정도,롯데월드타워,이자영
ME18-090,2018-02-07 10:43,김형욱,PAV & Monnier,국내,에이치엔씨시스템(주),삼성전자(주),이자영
ME18-089,2018-02-07 9:23,OSK(인천),Steam Traps,국내,GS 칼텍스 윤활유공장,GS 칼텍스 윤활유공장,유명훈
ME18-088,2018-02-06 20:25,장철민(산업3),Other STAP,국내,(주)씨오텍,(주)씨오텍,이건호
ME18-087,2018-02-06 14:50,이정화,Other STAP,국내,동화티엠 주식회사,동화티엠 주식회사,이영훈
ME18-086,2018-02-06 14:06,이정화,Steam Traps,국내,에스케이에코플랜트(주),에스케이에코플랜트(주),이영훈
ME18-085,2018-02-06 11:32,김민곤,Other STAP,국내,(No_Tax)(주)엘지화학 대산공장,(No_Tax)(주)엘지화학 대산공장,김영민
ME18-084,2018-02-06 11:05,김규현,SI Humidifiers,국내,주식회사 신성이엔지,프레스티지바이오제약(주),최길원
ME18-083,2018-02-06 9:57,DNJ(울산),PNEL Controls,국내,(No_TAX)한국엔지니어링플라스틱(주),(No_TAX)한국엔지니어링플라스틱(주),황규효(PC)
ME18-082,2018-02-05 19:26,윤창재,Ancilaries,국내,하이에어코리아(주),하이에어코리아(주),이영훈
ME18-081,2018-02-05 18:32,이후원(DO_G),Ancilaries,수출,에스케이에코플랜트(주),아람코 (ARAMCO),최길원
ME18-080,2018-02-05 16:55,김승우,Ancilaries,국내,한사코엔지니어링(주),SK하이닉스(청주),최길원
ME18-079,2018-02-05 11:37,김승우,ABCO,국내,주식회사 이엠에스엔지니어링,SK하이닉스(청주),유명훈
ME18-078,2018-02-05 9:48,YJW,Water Treatment,국내,롯데엠시시 주식회사,롯데엠시시 주식회사,황규효(PC)
ME18-077,2018-02-05 9:10,윤창재,Ancilaries,국내,하이에어코리아(주),하이에어코리아(주),이영훈
ME18-076,2018-02-02 16:25,이후원(DO_G),Steam Traps,수출,SPIRAX UAE,아람코 (ARAMCO),이영훈
ME18-075,2018-02-02 16:09,이후원(DO_G),Steam Traps,수출,SPIRAX UAE,SPIRAX UAE,이영훈
ME18-074,2018-02-01 17:14,윤창재,Steam Traps,국내,삼성중공업(주)거제조선소,삼성중공업(주)거제조선소,이영훈
ME18-073,2018-02-01 15:37,김승우,Ancilaries,국내,한사코엔지니어링(주),한사코엔지니어링(주),이영훈
ME18-072,2018-02-01 12:28,SWP,Clean & Pure Steam Generators,국내,(주)셀트리온,(주)셀트리온제약,이건호
ME18-071,2018-01-31 15:42,HSE_김경복,Condensate Pumps,국내,디에스파워 주식회사,디에스파워 주식회사,이영훈
ME18-070,2018-01-31 11:12,WYJ(대구),PNEL Controls,국내,(주)피엔티,삼성SDI 천안사업장,황규효(PC)
ME18-069,2018-01-31 11:08,WYJ(대구),PNEL Controls,국내,(주)피엔티,삼성SDI 천안사업장,황규효(PC)
ME18-067,2018-01-30 13:33,KHA(경남),Steam Traps,수출,비에이치아이주식회사,비에이치아이주식회사,이영훈
ME18-065,2018-01-29 17:18,HSL(SGS),Water Treatment,국내,미원화학 주식회사,미원화학 주식회사,황규효(PC)
ME18-064,2018-01-29 15:03,SYL(울산),Ancilaries,국내,(No_Tax)롯데케미칼 주식회사 울산2공장,(No_Tax)롯데케미칼 주식회사 울산2공장,최길원
ME18-063,2018-01-27 14:23,HSK(산업2),Water Treatment,국내,주식회사 스테리싸이클코리아,주식회사 스테리싸이클코리아,황규효(PC)
ME18-062,2018-01-26 11:04,박기철,Steam Traps,국내,에스비엔지니어링(SB engineering),에스비엔지니어링(SB engineering),이자영
ME18-061,2018-01-26 8:41,오영근,Other STAP,국내,(주)하이테크엔지니어링,티케이지휴켐스(주)여수공장,이건호
ME18-060,2018-01-25 18:12,KHP(서부),Steam Traps,국내,한화토탈에너지스 주식회사,한화토탈에너지스 주식회사,황규효(PC)
ME18-059,2018-01-25 16:45,김승우,Other STAP,국내,(주)동부이엔씨,SK하이닉스(청주),이영훈
ME18-058,2018-01-25 10:48,OSK(인천),Condensate Pumps,국내,인천국제공항 자원회수시설,인천국제공항 자원회수시설,최길원
ME18-057,2018-01-25 9:11,JTK(산업1),Condensate Pumps,국내,(주)하림,(주)하림,이건호
ME18-056,2018-01-24 18:16,임병섭(전주),PNEL Controls,국내,도레이첨단소재(주)군산공장,도레이첨단소재(주)군산공장,황규효(PC)
ME18-054,2018-01-24 16:28,WYJ(대구),PNEL Controls,국내,(주)피엔티,삼성SDI 천안사업장,이건호
ME18-053,2018-01-24 9:51,이정화,Temp. Controls,국내,(주)파코엔지니어링,(주)파코엔지니어링,이자영
ME18-052,2018-01-24 9:28,JTK(산업1),Ancilaries,수출,에스지씨이앤씨 주식회사,Jacobs & Zate Consulting Engineering,최길원
ME18-051,2018-01-23 17:18,김형욱,PAV & Monnier,국내,에이치엔씨시스템(주),삼성전자 부품연구소 (화성),이자영
ME18-050,2018-01-23 15:11,HSL(SGS),Water Treatment,국내,마산소각장,마산소각장,황규효(PC)
ME18-049,2018-01-23 10:36,HSK(산업2),Water Treatment,국내,(주)티에스케이코퍼레이션,(No_Tax)에스케이케미칼(주),황규효(PC)
ME18-048,2018-01-22 11:33,김형욱,Water Treatment,국내,(주)오리온,(주)오리온,황규효(PC)
ME18-047,2018-01-19 15:30,이정화,Steam Traps,국내,(No_Tax)(주)웰크론강원 안성공장,(No_Tax)(주)웰크론강원 안성공장,이자영
ME18-046,2018-01-19 14:38,황태현,Condensate Pumps,수출,현대건설(주),아람코 (ARAMCO),유명훈
ME18-045,2018-01-19 14:10,윤창재,Ancilaries,국내,지코 아시아 주식회사,지코 아시아 주식회사,이자영
ME18-044,2018-01-19 13:25,윤창재,Sundries,국내,한화오션 (주),한화오션 (주),이건호
ME18-043,2018-01-18 15:32,윤창재,Steam Traps,국내,삼성중공업(주)거제조선소,삼성중공업(주)거제조선소,이건호
ME18-042,2018-01-17 9:36,윤창재,Other STAP,수출,현대중공업(주)-선박,현대중공업(주)-선박,이영훈
ME18-041,2018-01-17 8:15,오영근,Steam Traps,국내,지에스칼텍스(주)여수,지에스칼텍스(주)여수,이자영
ME18-039,2018-01-16 18:27,윤창재,Other STAP,국내,삼성중공업(주)거제조선소,삼성중공업(주)거제조선소,이영훈
ME18-038,2018-01-16 18:02,이정화,Condensate Pumps,국내,한라산업개발(주),한라산업개발(주),유명훈
ME18-035,2018-01-16 13:42,MWL(서부),PNEL Controls,수출,유니스텍 주식회사,삼성전자(주),유명훈
ME18-034,2018-01-16 9:47,윤창재,Ancilaries,국내,현대중공업(주)-선박,현대중공업(주)-선박,이자영
ME18-033,2018-01-15 9:24,박원희,Ancilaries,국내,"주식회사 케이조선(K SHIPBUILDING CO.,LTD.)","주식회사 케이조선(K SHIPBUILDING CO.,LTD.)",최길원
ME18-032,2018-01-15 9:18,오영근,Ancilaries,국내,주식회사 듀오텍,에이치디현대오일뱅크(주),이자영
ME18-031,2018-01-15 7:50,백성윤,Ancilaries,국내,대림산업(주)엔지니어링사업(사용불가->30002072),(No_Tax)롯데케미칼(주)여수2공장,이영훈
ME18-030,2018-01-12 16:17,김승우,PNEL Controls,국내,삼호건영(주),SK하이닉스(청주),이영훈
ME18-029,2018-01-11 17:40,EPE_정진영,Steam Traps,국내,한일후지코리아(주),현대상선(주),최길원
ME18-028,2018-01-11 17:23,EPE_정진영,Steam Traps,국내,엔피에스(주),현대상선(주),유명훈
ME18-027,2018-01-11 15:31,WYJ(대구),Metering,국내,(주)피엔티,(주)피엔티,이영훈
ME18-026,2018-01-11 15:01,MWL(서부),PNEL Controls,수출,유니스텍 주식회사,삼성전자(주),유명훈
ME18-025,2018-01-11 14:31,박기철,Steam Traps,국내,(주)티에스케이엔지니어링,(주)티에스케이엔지니어링,최길원
ME18-024,2018-01-10 17:18,WYJ(대구),PNEL Controls,국내,(주)피엔티,(주)피엔티,이영훈
ME18-023,2018-01-10 15:44,GGP(호남),Water Treatment,국내,(유)대세플랜트,(유)대세플랜트,황규효(PC)
ME18-022,2018-01-10 15:17,DWK(HVAC),Condensate Pumps,국내,(주)엘지전자,(주)엘지전자,최길원
ME18-021,2018-01-10 15:08,DWK(HVAC),Condensate Pumps,국내,(주)신성엔지니어링,(주)신성엔지니어링,최길원
ME18-019,2018-01-10 10:47,WYJ(대구),Metering,국내,(주)피엔티,(주)피엔티,이영훈
ME18-018,2018-01-10 9:52,김형욱,Heat Exchanger Packages,국내,주식회사 비엔에이치,스템코(주),이건호
ME18-017,2018-01-09 13:47,HSE_김경복,Condensate Pumps,국내,DS파워열병합발전소 (오산),DS파워열병합발전소 (오산),이자영
ME18-016,2018-01-09 10:25,임현섭,PAV & Monnier,국내,(주)세종파마텍,(주)세종파마텍,이자영
ME18-015,2018-01-08 16:33,윤창재,Steam Traps,국내,현대상선(주),현대상선(주),최길원
ME18-014,2018-01-08 9:13,KHA(경남),ABCO,수출,(주)삼성에프앤브이,(주)삼성에프앤브이,황규효(PC)
ME18-013,2018-01-05 17:38,CML,Water Treatment,국내,의정부을지부속병원,을지병원,황규효(PC)
ME18-012,2018-01-05 17:04,황태현,Ancilaries,국내,(No_Tax)(주)한화건설부문,한화토탈에너지스 주식회사,이자영
ME18-011,2018-01-05 14:56,박성일,Other STAP,국내,주식회사 KHPT,주식회사 KHPT,이건호
ME18-009,2018-01-05 13:44,박성일,Ancilaries,국내,주식회사 KHPT,주식회사 KHPT,최길원
ME18-008,2018-01-05 13:30,양윤정,Condensate Pumps,국내,(주)세원센추리,(주)세원센추리,이영훈
ME18-007,2018-01-04 19:21,이후원(DO_G),Other STAP,수출,SPIRAX UAE,Arabian Chlor Vinyl Company,이영훈
ME18-006,2018-01-04 16:50,신의철,Ancilaries,국내,주식회사 정광,주식회사 정광,유명훈
ME18-005,2018-01-04 16:49,황태현,Ancilaries,국내,(주)에스앤아이코퍼레이션,(No_Tax)(주)엘지화학 대산공장,김영민
ME18-004,2018-01-04 16:33,EPE_정진영,Heat Exchanger Packages,국내,롯데백화점 (서면점),롯데백화점 (서면점),이건호
ME18-003,2018-01-04 13:45,윤창재,Ancilaries,국내,하이에어코리아(주),삼성중공업(주)거제조선소,이영훈
ME18-002,2018-01-04 9:43,박성일,Steam Traps,국내,(주)카길애그리퓨리나 김해,(주)카길애그리퓨리나 김해,이영훈
ME18-001,2018-01-03 20:03,이후원(DO_G),Other STAP,수출,SPIRAX UAE,Saudi Kayan (사우디),이영훈
ME17-585,2017-12-29 15:26,이지연,Heat Exchanger Packages,국내,(주)포스코건설,엘시티,이자영
ME17-584,2017-12-29 11:42,오영근,Ancilaries,국내,지에스칼텍스(주)여수,지에스칼텍스(주)여수,이자영
ME17-583,2017-12-28 14:40,이후원(DO_G),Ancilaries,국내,에스케이에코플랜트(주),SK에너지 주식회사 울산 CLX,유명훈
ME17-582,2017-12-27 16:36,SWP,Water Treatment,국내,주식회사 더 금영,SK바이오텍,황규효(PC)
ME17-579,2017-12-27 10:10,JSE(DO_G),Other STAP,수출,에쓰씨엔지니어링(주),에쓰씨엔지니어링(주),이영훈
ME17-578,2017-12-27 9:42,DWK(HVAC),Condensate Pumps,국내,센추리기술연구소,한국중부발전(주)제주화력,최길원
ME17-577,2017-12-26 18:09,MJK_김언규,PNEL Controls,국내,주식회사포스코,주식회사포스코,이자영
ME17-576,2017-12-26 7:33,JSH(인천),Other STAP,국내,한솔이엠이주식회사 사용불가-> 30005538,(주)SUN&L,이영훈
ME17-575,2017-12-24 15:01,EPE_정진영,SI Humidifiers,국내,삼성전기(주)부산공장,삼성전기(주)부산공장,유명훈
ME17-574,2017-12-22 17:23,황태현,Ancilaries,국내,에이치디현대오일뱅크(주),현대건설(주),최길원
ME17-573,2017-12-21 15:20,이후원(DO_G),Other STAP,수출,SPIRAX UAE,마덴 (MAADEN),이영훈
ME17-572,2017-12-21 14:30,이정화,PNEL Controls,국내,쿠리타한수 주식회사,쿠리타한수 주식회사,이자영
ME17-571,2017-12-21 9:45,임병섭(전주),Clean & Pure Steam Generators,국내,롯데칠성음료(주)군산공장,롯데칠성음료(주)군산공장,이건호
ME17-570,2017-12-20 19:14,이후원(DO_G),Other STAP,수출,케이아이이 시스템즈(주),KNPC (쿠웨이트),이영훈
ME17-569,2017-12-20 8:28,KHA(경남),PNEL Controls,국내,한국남동발전(주)삼천포화력,한국남동발전(주)삼천포화력,이영훈
ME17-568,2017-12-19 13:01,전대수,HEAT Exchangers,국내,(No_Tax)현대제철(주)순천공장,(No_Tax)현대제철(주)순천공장,이건호
ME17-567,2017-12-15 17:31,황수진,Other STAP,수출,삼성이앤에이(주),PTT GC OXIRANE CO.LTD,이영훈
ME17-566,2017-12-15 9:38,이후원(DO_G),Other STAP,수출,JK엔지니어링,JK엔지니어링,이영훈
ME17-565,2017-12-14 13:50,MGK(서부),Steam Traps,국내,현대제철 당진공장,현대제철 당진공장,유명훈
ME17-564,2017-12-14 13:32,MGK(서부),PAV & Monnier,국내,(주)클래어,(주)클래어,유명훈
ME17-563,2017-12-13 18:16,HSY(중부),Water Treatment,국내,(주)탑에너지솔루션,(주)탑에너지솔루션,황규효(PC)
ME17-562,2017-12-13 18:06,한스텍,Condensate Pumps,국내,한국지역난방공사-전남지사,한국지역난방공사-전남지사,최길원
ME17-561,2017-12-13 17:37,오영근,Ancilaries,국내,케이알코폴리머(주)여수공장,케이알코폴리머(주)여수공장,최길원
ME17-560,2017-12-13 14:57,박원희,Ancilaries,국내,하이에어코리아(주),하이에어코리아(주),유명훈
ME17-559,2017-12-11 9:16,THK(설계),Heat Exchanger Packages,국내,융도엔지니어링,융도엔지니어링,이자영
ME17-558,2017-12-10 16:36,권순범,PNEL Controls,국내,주식회사한솔케미칼울산공장,주식회사한솔케미칼울산공장,이영훈
ME17-557,2017-12-07 16:57,JSE(DO_G),Other STAP,수출,SPIRAX UAE,SPIRAX UAE,이영훈
ME17-556,2017-12-06 18:00,백성윤,Other STAP,수출,삼성이앤에이(주),삼성이앤에이(주),이영훈
ME17-555,2017-12-06 15:32,정영화,Steam Traps,국내,용산케미칼(주)울산공장,용산케미칼(주)울산공장,이영훈
ME17-552,2017-12-04 23:12,PWP(산업2),Other STAP,국내,동화티엠 주식회사,한국가스공사인천기지본부,이영훈
ME17-551,2017-12-04 11:43,Other(NCP),Other STAP,국내,(No_Tax)엘지전자(주)창원２공장,(No_Tax)엘지전자(주)창원２공장,이영훈
ME17-550,2017-12-01 15:25,박준혁,,국내,성도산업주식회사,주식회사 GS구미열병합발전,권일태
ME17-549,2017-11-30 12:45,KHA(경남),Heat Exchanger Packages,국내,한국필립모리스 주식회사,한국필립모리스 주식회사,권일태
ME17-548,2017-11-29 19:38,이수환,Other STAP,국내,(No_Tax)한국솔베이(주)온산,(No_Tax)한국솔베이(주)온산,이영훈
